pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_005121,style_transfer,train,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:Facebook->Gmail
style_005122,style_transfer,train,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Facebook->SoftBank
style_005123,style_transfer,val,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Facebook->DoCoMo
style_005124,style_transfer,train,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Facebook->KDDI
style_005125,style_transfer,val,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:Windows->Apple
style_005126,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:Windows->Google
style_005127,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Windows->Facebook
style_005128,style_transfer,test,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:Windows->Twitter
style_005129,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:Windows->JoyPixels
style_005130,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:Windows->Samsung
style_005131,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:Windows->Gmail
style_005132,style_transfer,val,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Windows->SoftBank
style_005133,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Windows->DoCoMo
style_005134,style_transfer,train,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Windows->KDDI
style_005135,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:Twitter->Apple
style_005136,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:Twitter->Google
style_005137,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Twitter->Facebook
style_005138,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:Twitter->Windows
style_005139,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:Twitter->JoyPixels
style_005140,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:Twitter->Samsung
style_005141,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:Twitter->Gmail
style_005142,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Twitter->SoftBank
style_005143,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Twitter->DoCoMo
style_005144,style_transfer,train,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Twitter->KDDI
style_005145,style_transfer,test,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:JoyPixels->Apple
style_005146,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:JoyPixels->Google
style_005147,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:JoyPixels->Facebook
style_005148,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:JoyPixels->Windows
style_005149,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:JoyPixels->Twitter
style_005150,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:JoyPixels->Samsung
style_005151,style_transfer,val,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:JoyPixels->Gmail
style_005152,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:JoyPixels->SoftBank
style_005153,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:JoyPixels->DoCoMo
style_005154,style_transfer,train,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:JoyPixels->KDDI
style_005155,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:Samsung->Apple
style_005156,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:Samsung->Google
style_005157,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Samsung->Facebook
style_005158,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:Samsung->Windows
style_005159,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:Samsung->Twitter
style_005160,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:Samsung->JoyPixels
style_005161,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:Samsung->Gmail
style_005162,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Samsung->SoftBank
style_005163,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Samsung->DoCoMo
style_005164,style_transfer,train,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Samsung->KDDI
style_005165,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:Gmail->Apple
style_005166,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:Gmail->Google
style_005167,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Gmail->Facebook
style_005168,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:Gmail->Windows
style_005169,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:Gmail->Twitter
style_005170,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:Gmail->JoyPixels
style_005171,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:Gmail->Samsung
style_005172,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Gmail->SoftBank
style_005173,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Gmail->DoCoMo
style_005174,style_transfer,train,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Gmail->KDDI
style_005175,style_transfer,test,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:SoftBank->Apple
style_005176,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:SoftBank->Google
style_005177,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:SoftBank->Facebook
